Order Id,order date (DateOrders),Order Status,Customer Id,Customer Fname,Customer Lname,Customer Segment,Customer City,Customer Country,Market,Order Region,Product Card Id,Product Name,Category Name,Product Price,Sales,Order Item Quantity,Order Item Discount,Order Item Total,Benefit per order,Order Profit Per Order
4865,2015-03-13 00:04:00,PAYMENT_REVIEW,10067,Diana,Williams,Home Office,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,2.0,97.98999786,36.75,36.75
7136,2015-04-15 03:42:00,PAYMENT_REVIEW,127,Mary,Martin,Home Office,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,20.0,79.98999786,-5.679999828,-5.679999828
53959,2017-02-26 15:53:00,PAYMENT_REVIEW,5484,Stephanie,Clark,Home Office,Caguas,Puerto Rico,LATAM,Central America,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.980011,299.980011,1,15.0,284.980011,133.9400024,133.9400024
4865,2015-03-13 00:04:00,PAYMENT_REVIEW,10067,Diana,Williams,Home Office,Caguas,Puerto Rico,LATAM,South America,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.980011,399.980011,1,20.0,379.980011,-85.5,-85.5
8496,2015-05-05 00:10:00,PAYMENT_REVIEW,8559,Mary,Rogers,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,1004,Field & Stream Sportsman 16 Gun Fire Safe,Fishing,399.980011,399.980011,1,22.0,377.980011,28.35000038,28.35000038
8496,2015-05-05 00:10:00,PAYMENT_REVIEW,8559,Mary,Rogers,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,957,Diamondback Women's Serene Classic Comfort Bi,Camping & Hiking,299.980011,299.980011,1,45.0,254.9799957,79.80999756,79.80999756
7507,2015-04-20 13:41:00,PENDING_PAYMENT,2958,Mary,Oconnell,Home Office,Caguas,Puerto Rico,LATAM,South America,37,adidas Kids' F5 Messi FG Soccer Cleat,Baseball & Softball,34.99000168,34.99000168,1,5.25,29.73999977,-6.449999809,-6.449999809
1311,2015-01-20 02:57:00,PENDING_PAYMENT,5396,Cheryl,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,0.0,99.98999786,34.0,34.0
3186,2015-02-16 11:50:00,PENDING_PAYMENT,9879,Linda,Ibarra,Home Office,Caguas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,1.0,98.98999786,-62.65999985,-62.65999985
57384,2017-04-17 15:49:00,PENDING_PAYMENT,8897,Stephen,Blackburn,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,2.0,97.98999786,-1.269999981,-1.269999981
60088,2017-05-27 03:09:00,PENDING_PAYMENT,11522,Roy,Smith,Home Office,Manati,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,7.0,92.98999786,-209.2299957,-209.2299957
52913,2017-02-11 09:25:00,PENDING_PAYMENT,9933,Mary,Whitney,Home Office,Canovanas,Puerto Rico,LATAM,Central America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,9.0,90.98999786,25.47999954,25.47999954
57813,2017-04-23 22:07:00,PENDING_PAYMENT,5787,Jordan,Medina,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,10.0,89.98999786,-16.92000008,-16.92000008
56061,2017-03-29 08:18:00,PENDING_PAYMENT,9187,Michael,Smith,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,15.0,84.98999786,5.349999905,5.349999905
1311,2015-01-20 02:57:00,PENDING_PAYMENT,5396,Cheryl,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,191,Nike Men's Free 5.0+ Running Shoe,Cardio Equipment,99.98999786,99.98999786,1,25.0,74.98999786,24.75,24.75
55589,2017-03-22 10:57:00,PENDING_PAYMENT,1070,Shawn,Huffman,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,0.0,129.9900055,37.70000076,37.70000076
60974,2017-06-09 01:33:00,PENDING_PAYMENT,9706,Donald,Gordon,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,0.0,129.9900055,-207.9799957,-207.9799957
59232,2017-05-14 15:15:00,PENDING_PAYMENT,10820,Brenda,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,0.0,129.9900055,4.809999943,4.809999943
52092,2017-01-30 09:47:00,PENDING_PAYMENT,7563,Elizabeth,Moody,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,0.0,129.9900055,34.18999863,34.18999863
51830,2017-01-26 14:00:00,PENDING_PAYMENT,5306,Mary,Conley,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,0.0,129.9900055,47.18999863,47.18999863
7923,2015-04-26 15:25:00,PENDING_PAYMENT,2244,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,1.299999952,128.6900024,34.75,34.75
696,2015-01-11 03:29:00,PENDING_PAYMENT,11166,Crystal,Brown,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,1.299999952,128.6900024,-28.95999908,-28.95999908
51582,2017-01-22 23:07:00,PENDING_PAYMENT,8602,Timothy,Gilbert,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,1.299999952,128.6900024,8.109999657,8.109999657
7874,2015-04-25 22:15:00,PENDING_PAYMENT,11424,Janet,Smith,Home Office,Mayaguez,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,1.200000048,58.79000092,20.57999992,20.57999992
58172,2017-04-29 03:53:00,PENDING_PAYMENT,743,Cynthia,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,2.599999905,127.3899994,61.15000153,61.15000153
7335,2015-04-18 01:25:00,PENDING_PAYMENT,5447,James,Watkins,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,2.599999905,127.3899994,20.37999916,20.37999916
57608,2017-04-20 22:17:00,PENDING_PAYMENT,8707,Lisa,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,2.599999905,127.3899994,-89.16999817,-89.16999817
60689,2017-06-04 21:42:00,PENDING_PAYMENT,3570,Mary,Nelson,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,3.900000095,126.0899963,35.31000137,35.31000137
58172,2017-04-29 03:53:00,PENDING_PAYMENT,743,Cynthia,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,3.900000095,126.0899963,60.52000046,60.52000046
8273,2015-05-01 18:03:00,PENDING_PAYMENT,11332,Denise,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,3.900000095,126.0899963,11.10000038,11.10000038
5516,2015-03-22 12:09:00,PENDING_PAYMENT,1601,Mark,Padilla,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,3.900000095,126.0899963,-66.19999695,-66.19999695
618,2015-01-10 00:09:00,PENDING_PAYMENT,12037,Mary,Mccann,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,2.400000095,57.59000015,-12.96000004,-12.96000004
59260,2017-05-15 01:04:00,PENDING_PAYMENT,7864,Alice,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,5.199999809,124.7900009,61.15000153,61.15000153
60141,2017-05-27 21:43:00,PENDING_PAYMENT,92,Alexander,Medina,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,5.199999809,124.7900009,57.40000153,57.40000153
52834,2017-02-10 05:45:00,PENDING_PAYMENT,6636,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,5.199999809,124.7900009,37.43999863,37.43999863
7507,2015-04-20 13:41:00,PENDING_PAYMENT,2958,Mary,Oconnell,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,5.199999809,124.7900009,40.56000137,40.56000137
52325,2017-02-02 19:25:00,PENDING_PAYMENT,9049,Brenda,Wright,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,7.150000095,122.8399963,57.74000168,57.74000168
6929,2015-04-12 03:11:00,PENDING_PAYMENT,4274,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,3.299999952,56.68999863,-45.34999847,-45.34999847
56879,2017-04-10 06:53:00,PENDING_PAYMENT,7633,Emily,Smith,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,9.100000381,120.8899994,42.31000137,42.31000137
5019,2015-03-15 06:01:00,PENDING_PAYMENT,6405,Mary,Anderson,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,9.100000381,120.8899994,-5.199999809,-5.199999809
56745,2017-04-08 07:57:00,PENDING_PAYMENT,12394,Samantha,Sims,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,4.199999809,55.79000092,-6.300000191,-6.300000191
56745,2017-04-08 07:57:00,PENDING_PAYMENT,12394,Samantha,Sims,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,9.100000381,120.8899994,40.86000061,40.86000061
56266,2017-04-01 08:08:00,PENDING_PAYMENT,10048,Mary,Cooke,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,9.100000381,120.8899994,5.199999809,5.199999809
51914,2017-01-27 19:26:00,PENDING_PAYMENT,3265,Juan,Pena,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,9.100000381,120.8899994,59.24000168,59.24000168
56879,2017-04-10 06:53:00,PENDING_PAYMENT,7633,Emily,Smith,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,11.69999981,118.2900009,31.94000053,31.94000053
56266,2017-04-01 08:08:00,PENDING_PAYMENT,10048,Mary,Cooke,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,11.69999981,118.2900009,41.40000153,41.40000153
55199,2017-03-16 18:19:00,PENDING_PAYMENT,4376,Scott,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,11.69999981,118.2900009,37.02999878,37.02999878
59400,2017-05-17 02:06:00,PENDING_PAYMENT,9133,Mary,Pennington,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,13.0,116.9899979,38.02000046,38.02000046
57304,2017-04-16 11:47:00,PENDING_PAYMENT,10041,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,6.0,53.99000168,3.400000095,3.400000095
60468,2017-06-01 16:17:00,PENDING_PAYMENT,11522,Roy,Smith,Home Office,Manati,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,7.199999809,52.79000092,-3.75,-3.75
59317,2017-05-15 21:02:00,PENDING_PAYMENT,6661,Samantha,Floyd,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,16.89999962,113.0899963,-1.470000029,-1.470000029
4035,2015-02-28 21:17:00,PENDING_PAYMENT,10845,John,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,7.800000191,52.18999863,25.04999924,25.04999924
59317,2017-05-15 21:02:00,PENDING_PAYMENT,6661,Samantha,Floyd,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,19.5,110.4899979,38.66999817,38.66999817
53717,2017-02-23 03:06:00,PENDING_PAYMENT,5844,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,9.0,50.99000168,25.5,25.5
5365,2015-03-20 07:14:00,PENDING_PAYMENT,6106,Paul,Moore,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,19.5,110.4899979,14.69999981,14.69999981
61515,2017-06-16 23:05:00,PENDING_PAYMENT,2706,Jonathan,Turner,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,9.0,50.99000168,-21.67000008,-21.67000008
1311,2015-01-20 02:57:00,PENDING_PAYMENT,5396,Cheryl,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,9.0,50.99000168,13.26000023,13.26000023
4859,2015-03-12 21:58:00,PENDING_PAYMENT,3605,Mary,Sanders,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,9.600000381,50.38999939,-78.11000061,-78.11000061
60035,2017-05-26 08:35:00,PENDING_PAYMENT,4420,Susan,Owen,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,20.79999924,109.1900024,19.11000061,19.11000061
4859,2015-03-12 21:58:00,PENDING_PAYMENT,3605,Mary,Sanders,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,20.79999924,109.1900024,-169.25,-169.25
61515,2017-06-16 23:05:00,PENDING_PAYMENT,2706,Jonathan,Turner,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,9.600000381,50.38999939,24.69000053,24.69000053
53448,2017-02-19 04:51:00,PENDING_PAYMENT,9070,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,20.79999924,109.1900024,51.3199997,51.3199997
618,2015-01-10 00:09:00,PENDING_PAYMENT,12037,Mary,Mccann,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,22.10000038,107.8899994,-172.6300049,-172.6300049
8920,2015-05-11 04:43:00,PENDING_PAYMENT,3188,Madison,Ray,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,10.19999981,49.79000092,-11.60000038,-11.60000038
7923,2015-04-26 15:25:00,PENDING_PAYMENT,2244,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,10.19999981,49.79000092,20.40999985,20.40999985
5439,2015-03-21 09:10:00,PENDING_PAYMENT,4440,James,Garrett,Home Office,Caguas,Puerto Rico,LATAM,Central America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,10.19999981,49.79000092,3.140000105,3.140000105
60035,2017-05-26 08:35:00,PENDING_PAYMENT,4420,Susan,Owen,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,22.10000038,107.8899994,52.86999893,52.86999893
56726,2017-04-08 01:17:00,PENDING_PAYMENT,8011,Mary,Hill,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,22.10000038,107.8899994,31.29000092,31.29000092
55369,2017-03-19 05:52:00,PENDING_PAYMENT,11848,Karen,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,22.10000038,107.8899994,29.12999916,29.12999916
4732,2015-03-11 01:28:00,PENDING_PAYMENT,2914,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,22.10000038,107.8899994,31.29000092,31.29000092
4732,2015-03-11 01:28:00,PENDING_PAYMENT,2914,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,23.39999962,106.5899963,26.64999962,26.64999962
61382,2017-06-15 00:29:00,PENDING_PAYMENT,4311,Albert,Collins,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,23.39999962,106.5899963,53.29999924,53.29999924
56061,2017-03-29 08:18:00,PENDING_PAYMENT,9187,Michael,Smith,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,31.20000076,31.20000076
55414,2017-03-19 21:38:00,PENDING_PAYMENT,8957,Bobby,Howard,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,30.15999985,30.15999985
3899,2015-02-26 21:38:00,PENDING_PAYMENT,357,Mary,King,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,50.95999908,50.95999908
58,2015-01-01 19:58:00,PENDING_PAYMENT,9213,Jennifer,Williamson,Home Office,Rio Grande,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,40.56000137,40.56000137
56189,2017-03-31 05:09:00,PENDING_PAYMENT,6459,Vincent,Valenzuela,Home Office,Caguas,Puerto Rico,LATAM,South America,365,Perfect Fitness Perfect Rip Deck,Cleats,59.99000168,59.99000168,1,12.0,47.99000168,15.60000038,15.60000038
55608,2017-03-22 17:36:00,PENDING_PAYMENT,342,Jerry,Jackson,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,35.15000153,35.15000153
9182,2015-05-15 00:30:00,PENDING_PAYMENT,2312,Scott,Shah,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,-24.22999954,-24.22999954
2612,2015-02-08 02:44:00,PENDING_PAYMENT,9879,Linda,Ibarra,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,26.0,103.9899979,36.40000153,36.40000153
9804,2015-05-24 02:25:00,PENDING_PAYMENT,3414,Ruth,Smith,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,6.139999866,6.139999866
9661,2015-05-22 00:19:00,PENDING_PAYMENT,199,Cynthia,Horn,Home Office,Caguas,Puerto Rico,LATAM,Central America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,45.8199997,45.8199997
51830,2017-01-26 14:00:00,PENDING_PAYMENT,5306,Mary,Conley,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,26.80999947,26.80999947
7120,2015-04-14 22:06:00,PENDING_PAYMENT,9114,Mary,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,25.35000038,25.35000038
4035,2015-02-28 21:17:00,PENDING_PAYMENT,10845,John,Smith,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,0.0,0.0
3562,2015-02-21 23:34:00,PENDING_PAYMENT,5425,Mary,Aguirre,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,43.86999893,43.86999893
2612,2015-02-08 02:44:00,PENDING_PAYMENT,9879,Linda,Ibarra,Home Office,Caguas,Puerto Rico,LATAM,South America,403,Nike Men's CJ Elite 2 TD Football Cleat,Men's Footwear,129.9900055,129.9900055,1,32.5,97.48999786,18.52000046,18.52000046
1356,2015-01-20 18:43:00,PENDING_PAYMENT,8984,Elizabeth,Bowen,Home Office,Caguas,Puerto Rico,LATAM,South America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,0.5,49.5,18.3199997,18.3199997
52325,2017-02-02 19:25:00,PENDING_PAYMENT,9049,Brenda,Wright,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,1.0,49.0,13.22999954,13.22999954
51936,2017-01-28 03:08:00,PENDING_PAYMENT,5622,Ronald,Hall,Home Office,Caguas,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,2.5,47.5,1.190000057,1.190000057
57203,2017-04-15 00:24:00,PENDING_PAYMENT,6918,David,Smith,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,2.75,47.25,22.68000031,22.68000031
3186,2015-02-16 11:50:00,PENDING_PAYMENT,9879,Linda,Ibarra,Home Office,Caguas,Puerto Rico,LATAM,Central America,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,39.99000168,1,3.599999905,36.38999939,3.640000105,3.640000105
60689,2017-06-04 21:42:00,PENDING_PAYMENT,3570,Mary,Nelson,Home Office,Caguas,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,4.5,45.5,19.5699997,19.5699997
52913,2017-02-11 09:25:00,PENDING_PAYMENT,9933,Mary,Whitney,Home Office,Canovanas,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,4.5,45.5,20.93000031,20.93000031
53596,2017-02-21 08:42:00,PENDING_PAYMENT,1533,Linda,Kent,Home Office,Caguas,Puerto Rico,LATAM,South America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,6.0,44.0,-5.019999981,-5.019999981
60689,2017-06-04 21:42:00,PENDING_PAYMENT,3570,Mary,Nelson,Home Office,Caguas,Puerto Rico,LATAM,Central America,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,39.99000168,1,5.199999809,34.79000092,-6.960000038,-6.960000038
58663,2017-05-06 07:54:00,PENDING_PAYMENT,11017,Rachel,Prince,Home Office,Caguas,Puerto Rico,LATAM,Central America,625,Nike Men's Kobe IX Elite Low Basketball Shoe,Shop By Sport,199.9900055,199.9900055,1,26.0,173.9900055,19.65999985,19.65999985
60939,2017-06-08 13:17:00,PENDING_PAYMENT,4144,David,Collins,Home Office,Caguas,Puerto Rico,LATAM,South America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,6.5,43.5,14.69999981,14.69999981
5019,2015-03-15 06:01:00,PENDING_PAYMENT,6405,Mary,Anderson,Home Office,Caguas,Puerto Rico,LATAM,Caribbean,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,8.0,42.0,-10.5,-10.5
4859,2015-03-12 21:58:00,PENDING_PAYMENT,3605,Mary,Sanders,Home Office,Caguas,Puerto Rico,LATAM,Central America,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,39.99000168,1,6.400000095,33.59000015,16.12000084,16.12000084
58,2015-01-01 19:58:00,PENDING_PAYMENT,9213,Jennifer,Williamson,Home Office,Rio Grande,Puerto Rico,LATAM,Central America,502,Nike Men's Dri-FIT Victory Golf Polo,Women's Apparel,50.0,50.0,1,8.5,41.5,4.690000057,4.690000057
53803,2017-02-24 09:14:00,PENDING_PAYMENT,5352,Emma,Richards,Home Office,Caguas,Puerto Rico,LATAM,Central America,627,Under Armour Girls' Toddler Spine Surge Runni,Shop By Sport,39.99000168,39.99000168,1,8.0,31.98999977,10.81000042,10.81000042
