Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode, ,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend
CASH,2,1,73.94999695,254.9799957,Late delivery,1,43,Camping & Hiking,Brooklyn,EE. UU.,XXXXXXXXX,Jeremy,2120,Smith,XXXXXXXXX,Consumer,NY,23 Old Corners,11214,7,Fan Shop,40.67916489,-73.94399262,Europe,Rillieux-la-Pape,Francia,2120,10/21/2015 1:31,20077,957,45.0,0.150000006,50182,299.980011,0.289999992,1,299.980011,254.9799957,73.94999695,Western Europe,Auvernia-Ródano-Alpes,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,10/23/2015 1:31,First Class,,573,3412,65,23,6,20151021,1,1753,Wednesday,10,4,2015,False
CASH,2,1,95.19999695,339.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Mary,10145,Lester,XXXXXXXXX,Consumer,IL,5630 Tawny Circuit,60644,7,Fan Shop,41.89487457,-87.76678467,Europe,Langen,Alemania,10145,6/15/2015 22:43,11369,1004,60.0,0.150000006,28435,399.980011,0.280000001,1,399.980011,339.980011,95.19999695,Western Europe,Hesse,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/17/2015 22:43,First Class,,2754,2037,69,25,6,20150615,1,966,Monday,6,2,2015,False
CASH,2,1,94.08000183,335.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,XXXXXXXXX,Mary,10145,Lester,XXXXXXXXX,Consumer,IL,5630 Tawny Circuit,60644,7,Fan Shop,41.89487457,-87.76678467,Europe,Langen,Alemania,10145,6/15/2015 22:43,11369,1004,64.0,0.159999996,28433,399.980011,0.280000001,1,399.980011,335.980011,94.08000183,Western Europe,Hesse,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/17/2015 22:43,First Class,,2754,2037,69,25,6,20150615,1,965,Monday,6,2,2015,False
CASH,2,1,160.7100067,327.980011,Late delivery,1,45,Fishing,Tucson,EE. UU.,XXXXXXXXX,Margaret,4559,Mcdaniel,XXXXXXXXX,Consumer,AZ,2122 Red Hollow,85710,7,Fan Shop,32.23588181,-110.8283615,Europe,Elx,España,4559,10/16/2015 8:21,19754,1004,72.0,0.180000007,49375,399.980011,0.49000001,1,399.980011,327.980011,160.7100067,Southern Europe,Valenciana,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,10/18/2015 8:21,First Class,,1237,1209,69,25,6,20151016,1,1720,Friday,10,4,2015,False
CASH,2,1,98.38999939,239.9799957,Late delivery,1,43,Camping & Hiking,Summerville,EE. UU.,XXXXXXXXX,Mary,11645,Ward,XXXXXXXXX,Consumer,SC,7392 Fallen Barn Inlet,29483,7,Fan Shop,33.01840973,-80.14975739,Europe,San Fernando,España,11645,6/20/2017 12:13,61758,957,60.0,0.200000003,154398,299.980011,0.409999996,1,299.980011,239.9799957,98.38999939,Southern Europe,Andalucía,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,6/22/2017 12:13,First Class,,3160,3517,65,23,6,20170620,1,4884,Tuesday,6,2,2017,False
CASH,2,1,30.0,239.9799957,Late delivery,1,43,Camping & Hiking,Anaheim,EE. UU.,XXXXXXXXX,Debra,7352,Smith,XXXXXXXXX,Consumer,CA,6134 Red End,92802,7,Fan Shop,33.81289673,-117.9363785,Europe,Issy-les-Moulineaux,Francia,7352,7/25/2017 23:54,64189,957,60.0,0.200000003,160492,299.980011,0.129999995,1,299.980011,239.9799957,30.0,Western Europe,Isla de Francia,CLOSED,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,7/27/2017 23:54,First Class,,1988,1736,65,23,6,20170725,1,5025,Tuesday,7,3,2017,False
CASH,2,1,-5.570000172,30.45999908,Late delivery,1,59,Books,South Ozone Park,EE. UU.,XXXXXXXXX,Maryam,12648,Gregory,XXXXXXXXX,Consumer,NY,5723 Stony Valley,11420,8,Book Shop,40.67544937,-73.81114197,Europe,Dublín,Irlanda,12648,10/5/2017 14:42,69095,1346,0.620000005,0.02,172410,31.07999992,-0.180000007,1,31.07999992,30.45999908,-5.570000172,Northern Europe,Dublín,CLOSED,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books,31.07999992,0,10/7/2017 14:42,First Class,,3394,1162,70,26,7,20171005,1,5323,Thursday,10,4,2017,False
CASH,2,1,13.59000015,28.89999962,Late delivery,1,59,Books,Cerritos,EE. UU.,XXXXXXXXX,Bell,12697,Ross,XXXXXXXXX,Consumer,CA,6470 Round Pioneer Extension,90703,8,Book Shop,33.80986023,-118.0200806,Europe,Arles,Francia,12697,10/6/2017 7:52,69144,1346,2.180000067,0.07,172459,31.07999992,0.469999999,1,31.07999992,28.89999962,13.59000015,Western Europe,Provenza-Alpes-Costa Azul,CLOSED,,1346,59,,http://images.acmesports.sports/Sports+Books,Sports Books,31.07999992,0,10/8/2017 7:52,First Class,,3397,186,70,26,7,20171006,1,5326,Friday,10,4,2017,False
CASH,2,1,-97.80999756,139.7200012,Late delivery,1,67,DVDs,Elgin,EE. UU.,XXXXXXXXX,Ila,14986,Salas,XXXXXXXXX,Consumer,IL,8584 Golden By-pass,60123,9,Discs Shop,42.03330612,-88.29245758,Europe,Les Clayes-sous-Bois,Francia,14986,11/8/2017 17:48,71433,1354,24.65999985,0.150000006,174748,164.3800049,-0.699999988,1,164.3800049,139.7200012,-97.80999756,Western Europe,Isla de Francia,CLOSED,,1354,67,,http://images.acmesports.sports/DVDs,DVDs,164.3800049,0,11/10/2017 17:48,First Class,,3491,2086,78,34,8,20171108,1,5420,Wednesday,11,4,2017,False
CASH,2,1,16.85000038,134.7899933,Late delivery,1,67,DVDs,Mchenry,EE. UU.,XXXXXXXXX,Chanda,15019,Cabrera,XXXXXXXXX,Consumer,IL,182 Cotton Sky Glen,60050,9,Discs Shop,42.34777069,-88.2697525,Europe,Krefeld,Alemania,15019,11/9/2017 5:22,71466,1354,29.59000015,0.180000007,174781,164.3800049,0.129999995,1,164.3800049,134.7899933,16.85000038,Western Europe,Renania del Norte-Westfalia,CLOSED,,1354,67,,http://images.acmesports.sports/DVDs,DVDs,164.3800049,0,11/11/2017 5:22,First Class,,3493,1949,78,34,8,20171109,1,5422,Thursday,11,4,2017,False
CASH,2,1,29.11000061,92.98999786,Late delivery,1,9,Cardio Equipment,Annapolis,EE. UU.,XXXXXXXXX,Raymond,5359,Wu,XXXXXXXXX,Consumer,MD,3891 Broad Line,21401,3,Footwear,38.97784042,-76.49318695,LATAM,San Pedro Sula,Honduras,5359,4/17/2015 20:31,7321,191,7.0,0.07,18347,99.98999786,0.310000002,1,99.98999786,92.98999786,29.11000061,Central America,Cortés,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,4/19/2015 20:31,First Class,,1459,3604,15,7,2,20150417,1,609,Friday,4,2,2015,False
CASH,2,1,45.5,129.9900055,Late delivery,1,18,Men's Footwear,Florissant,EE. UU.,XXXXXXXXX,Mary,9500,Vance,XXXXXXXXX,Consumer,MO,4466 Little Grove,63031,4,Apparel,38.79660034,-90.34640503,LATAM,Mixco,Guatemala,9500,2/18/2017 19:24,53421,403,0.0,0.0,133483,129.9900055,0.349999994,1,129.9900055,129.9900055,45.5,Central America,Guatemala,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/20/2017 19:24,First Class,,2572,2695,33,14,3,20170218,1,4207,Saturday,2,1,2017,True
CASH,2,1,32.16999817,128.6900024,Late delivery,1,18,Men's Footwear,Revere,EE. UU.,XXXXXXXXX,Douglas,6470,Smith,XXXXXXXXX,Consumer,MA,4502 Sunny Inlet,2151,4,Apparel,42.41878891,-70.98806763,LATAM,Managua,Nicaragua,6470,4/11/2017 9:10,56954,403,1.299999952,0.01,142450,129.9900055,0.25,1,129.9900055,128.6900024,32.16999817,Central America,Managua,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/13/2017 9:10,First Class,,1757,2373,33,14,3,20170411,1,4533,Tuesday,4,2,2017,False
CASH,2,1,19.0,59.38999939,Late delivery,1,17,Cleats,Mesa,EE. UU.,XXXXXXXXX,Jason,1438,Smith,XXXXXXXXX,Consumer,AZ,3050 Crystal Fawn Green,85201,4,Apparel,33.43081665,-111.8384018,LATAM,Bezerros,Brasil,1438,5/30/2015 3:28,10218,365,0.600000024,0.01,25550,59.99000168,0.319999993,1,59.99000168,59.38999939,19.0,South America,Pernambuco,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/1/2015 3:28,First Class,,382,461,32,13,3,20150530,1,858,Saturday,5,2,2015,True
CASH,2,1,22.29000092,127.3899994,Late delivery,1,18,Men's Footwear,Fountain Valley,EE. UU.,XXXXXXXXX,Mary,9403,Peters,XXXXXXXXX,Consumer,CA,9928 Grand Embers Isle,92708,4,Apparel,33.70921326,-117.9488144,LATAM,Managua,Nicaragua,9403,5/26/2017 16:59,60059,403,2.599999905,0.02,150321,129.9900055,0.180000007,1,129.9900055,127.3899994,22.29000092,Central America,Managua,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/28/2017 16:59,First Class,,2547,2350,33,14,3,20170526,1,4774,Friday,5,2,2017,False
CASH,2,1,58.59999847,127.3899994,Late delivery,1,18,Men's Footwear,San Antonio,EE. UU.,XXXXXXXXX,Thomas,8245,Gray,XXXXXXXXX,Consumer,TX,3422 Jagged Willow Way,78223,4,Apparel,29.37377548,-98.46685791,LATAM,Tegucigalpa,Honduras,8245,4/3/2015 21:14,6364,403,2.599999905,0.02,15935,129.9900055,0.460000008,1,129.9900055,127.3899994,58.59999847,Central America,Francisco Morazán,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/5/2015 21:14,First Class,,2236,4190,33,14,3,20150403,1,525,Friday,4,2,2015,False
CASH,2,1,-25.21999931,126.0899963,Late delivery,1,18,Men's Footwear,Chula Vista,EE. UU.,XXXXXXXXX,Julia,1176,Smith,XXXXXXXXX,Consumer,CA,6254 Round Corners,91910,4,Apparel,32.63767242,-117.0667648,LATAM,Manzanillo,Cuba,1176,6/2/2017 1:44,60495,403,3.900000095,0.029999999,151402,129.9900055,-0.200000003,1,129.9900055,126.0899963,-25.21999931,Caribbean,Granma,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/4/2017 1:44,First Class,,315,2458,33,14,3,20170602,1,4809,Friday,6,2,2017,False
CASH,2,1,-23.70000076,126.0899963,Late delivery,1,18,Men's Footwear,Greensburg,EE. UU.,XXXXXXXXX,Jane,12419,Smith,XXXXXXXXX,Consumer,PA,2704 Misty Dale Row,15601,4,Apparel,40.3028183,-79.54406738,LATAM,Santo Domingo,República Dominicana,12419,4/6/2015 22:06,6572,403,3.900000095,0.029999999,16420,129.9900055,-0.189999998,1,129.9900055,126.0899963,-23.70000076,Caribbean,Santo Domingo,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/8/2015 22:06,First Class,,3378,3775,33,14,3,20150406,1,532,Monday,4,2,2015,False
CASH,2,1,24.44000053,58.18999863,Late delivery,1,17,Cleats,Escondido,EE. UU.,XXXXXXXXX,Tiffany,5503,Smith,XXXXXXXXX,Consumer,CA,4204 Iron Hollow,92025,4,Apparel,33.12691498,-117.075058,LATAM,Managua,Nicaragua,5503,2/24/2017 12:44,53813,365,1.799999952,0.029999999,134538,59.99000168,0.419999987,1,59.99000168,58.18999863,24.44000053,Central America,Managua,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/26/2017 12:44,First Class,,1502,2346,32,13,3,20170224,1,4258,Friday,2,1,2017,False
CASH,2,1,59.25999832,126.0899963,Late delivery,1,18,Men's Footwear,Long Beach,EE. UU.,XXXXXXXXX,Mary,11559,Smith,XXXXXXXXX,Consumer,CA,9950 Quiet Spring Wynd,90804,4,Apparel,33.94475555,-118.2159195,LATAM,Villa Nueva,Guatemala,11559,3/6/2017 17:16,54511,403,3.900000095,0.029999999,136332,129.9900055,0.469999999,1,129.9900055,126.0899963,59.25999832,Central America,Guatemala,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/8/2017 17:16,First Class,,3130,4533,33,14,3,20170306,1,4326,Monday,3,1,2017,False
CASH,2,1,36.18999863,124.7900009,Late delivery,1,18,Men's Footwear,Mentor,EE. UU.,XXXXXXXXX,Andrea,2779,Randall,XXXXXXXXX,Consumer,OH,5338 Hidden Blossom Edge,44060,4,Apparel,41.72520447,-81.29482269,LATAM,La Ceiba,Honduras,2779,2/26/2015 12:53,3874,403,5.199999809,0.039999999,9647,129.9900055,0.289999992,1,129.9900055,124.7900009,36.18999863,Central America,Atlántida,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/28/2015 12:53,First Class,,758,1986,33,14,3,20150226,1,325,Thursday,2,1,2015,False
CASH,2,1,5.760000229,57.59000015,Late delivery,1,17,Cleats,Salt Lake City,EE. UU.,XXXXXXXXX,Shirley,11358,Harvey,XXXXXXXXX,Consumer,UT,5767 Gentle Mews,84118,4,Apparel,40.64636612,-112.0324631,LATAM,Bucaramanga,Colombia,11358,1/21/2015 20:59,1431,365,2.400000095,0.039999999,3557,59.99000168,0.100000001,1,59.99000168,57.59000015,5.760000229,South America,Santander,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/23/2015 20:59,First Class,,3073,600,32,13,3,20150121,1,130,Wednesday,1,1,2015,False
CASH,2,1,29.38999939,123.4899979,Late delivery,1,18,Men's Footwear,New Albany,EE. UU.,XXXXXXXXX,Debra,11239,Smith,XXXXXXXXX,Consumer,IN,1426 High Farm,47150,4,Apparel,38.30499268,-85.81482697,LATAM,Choloma,Honduras,11239,4/27/2017 12:18,58059,403,6.5,0.050000001,145268,129.9900055,0.239999995,1,129.9900055,123.4899979,29.38999939,Central America,Cortés,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/29/2017 12:18,First Class,,3038,861,33,14,3,20170427,1,4624,Thursday,4,2,2017,False
CASH,2,1,32.11000061,123.4899979,Late delivery,1,18,Men's Footwear,Hickory,EE. UU.,XXXXXXXXX,Joe,7805,Powers,XXXXXXXXX,Consumer,NC,2017 Fallen Sky Row,28601,4,Apparel,35.87953186,-81.51202393,LATAM,Mossoró,Brasil,7805,3/22/2015 11:26,5514,403,6.5,0.050000001,13765,129.9900055,0.25999999,1,129.9900055,123.4899979,32.11000061,South America,Río Grande del Norte,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/24/2015 11:26,First Class,,2126,2755,33,14,3,20150322,1,462,Sunday,3,1,2015,True
CASH,2,1,44.83000183,123.4899979,Late delivery,1,18,Men's Footwear,Massapequa,EE. UU.,XXXXXXXXX,Mary,12417,Smith,XXXXXXXXX,Consumer,NY,9765 Umber Green,11758,4,Apparel,40.67998123,-73.4734726,LATAM,Buenos Aires,Argentina,12417,4/12/2015 22:06,6983,403,6.5,0.050000001,17489,129.9900055,0.360000014,1,129.9900055,123.4899979,44.83000183,South America,Buenos Aires,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/14/2015 22:06,First Class,,3376,622,33,14,3,20150412,1,574,Sunday,4,2,2015,True
CASH,2,1,3.690000057,122.8399963,Late delivery,1,18,Men's Footwear,Union City,EE. UU.,XXXXXXXXX,Kevin,12066,Smith,XXXXXXXXX,Consumer,NJ,6234 Honey Grove Expressway,7087,4,Apparel,40.7615242,-74.03826904,LATAM,Santiago de Cuba,Cuba,12066,5/6/2015 14:21,8605,403,7.150000095,0.059999999,21471,129.9900055,0.029999999,1,129.9900055,122.8399963,3.690000057,Caribbean,Santiago de Cuba,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/8/2015 14:21,First Class,,3279,3703,33,14,3,20150506,1,713,Wednesday,5,2,2015,False
CASH,2,1,40.54000092,122.8399963,Late delivery,1,18,Men's Footwear,El Paso,EE. UU.,XXXXXXXXX,Margaret,3911,Melton,XXXXXXXXX,Consumer,TX,1043 Wishing Bear Ramp,79936,4,Apparel,31.76372337,-106.4941864,LATAM,Fort-de-France,Martinica,3911,5/18/2017 1:35,59467,403,7.150000095,0.059999999,148845,129.9900055,0.330000013,1,129.9900055,122.8399963,40.54000092,Caribbean,Martinica,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/20/2017 1:35,First Class,,1056,1311,33,14,3,20170518,1,4727,Thursday,5,2,2017,False
CASH,2,1,31.94000053,122.8399963,Late delivery,1,18,Men's Footwear,Hickory,EE. UU.,XXXXXXXXX,Joe,7805,Powers,XXXXXXXXX,Consumer,NC,2017 Fallen Sky Row,28601,4,Apparel,35.87953186,-81.51202393,LATAM,Mossoró,Brasil,7805,3/22/2015 11:26,5514,403,7.150000095,0.059999999,13762,129.9900055,0.25999999,1,129.9900055,122.8399963,31.94000053,South America,Río Grande del Norte,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/24/2015 11:26,First Class,,2126,2755,33,14,3,20150322,1,461,Sunday,3,1,2015,True
CASH,2,1,55.61000061,120.8899994,Late delivery,1,18,Men's Footwear,Brooklyn,EE. UU.,XXXXXXXXX,Jessica,6295,Parker,XXXXXXXXX,Consumer,NY,902 Little Falls,11207,4,Apparel,40.66577148,-73.89246368,LATAM,Santiago de los Caballeros,República Dominicana,6295,5/1/2017 3:11,58307,403,9.100000381,0.07,145910,129.9900055,0.460000008,1,129.9900055,120.8899994,55.61000061,Caribbean,Santiago de Chile,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/3/2017 3:11,First Class,,1707,3710,33,14,3,20170501,1,4645,Monday,5,2,2017,False
CASH,2,1,12.09000015,120.8899994,Late delivery,1,18,Men's Footwear,Annapolis,EE. UU.,XXXXXXXXX,Raymond,5359,Wu,XXXXXXXXX,Consumer,MD,3891 Broad Line,21401,4,Apparel,38.97784042,-76.49318695,LATAM,San Pedro Sula,Honduras,5359,4/17/2015 20:31,7321,403,9.100000381,0.07,18348,129.9900055,0.100000001,1,129.9900055,120.8899994,12.09000015,Central America,Cortés,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,4/19/2015 20:31,First Class,,1459,3604,33,14,3,20150417,1,610,Friday,4,2,2015,False
CASH,2,1,14.18999958,54.59000015,Late delivery,1,17,Cleats,Long Beach,EE. UU.,XXXXXXXXX,Jack,5329,Townsend,XXXXXXXXX,Consumer,CA,4352 Heather Timber Quay,90805,4,Apparel,33.8371048,-118.1900482,LATAM,Jacareí,Brasil,5329,2/22/2015 16:02,3609,365,5.400000095,0.090000004,8980,59.99000168,0.25999999,1,59.99000168,54.59000015,14.18999958,South America,São Paulo,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/24/2015 16:02,First Class,,1453,1763,32,13,3,20150222,1,305,Sunday,2,1,2015,True
CASH,2,1,15.14000034,52.18999863,Late delivery,1,17,Cleats,Salinas,EE. UU.,XXXXXXXXX,Mary,3840,York,XXXXXXXXX,Consumer,CA,7121 Foggy Woods,93906,4,Apparel,36.70795059,-121.6539993,LATAM,Mexico City,México,3840,5/22/2017 5:47,59753,365,7.800000191,0.129999995,149531,59.99000168,0.289999992,1,59.99000168,52.18999863,15.14000034,Central America,Distrito Federal,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/24/2017 5:47,First Class,,1045,2631,32,13,3,20170522,1,4749,Monday,5,2,2017,False
CASH,2,1,27.13999939,113.0899963,Late delivery,1,18,Men's Footwear,Glendale,EE. UU.,XXXXXXXXX,Peter,8124,Smith,XXXXXXXXX,Consumer,AZ,7489 Fallen Trace,85301,4,Apparel,33.5399437,-112.1772079,LATAM,Guadalajara,México,8124,3/22/2015 2:20,5488,403,16.89999962,0.129999995,13692,129.9900055,0.239999995,1,129.9900055,113.0899963,27.13999939,Central America,Jalisco,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/24/2015 2:20,First Class,,2214,1469,33,14,3,20150322,1,458,Sunday,3,1,2015,True
CASH,2,1,32.79999924,113.0899963,Late delivery,1,18,Men's Footwear,Atlanta,EE. UU.,XXXXXXXXX,Rachel,8437,Sweeney,XXXXXXXXX,Consumer,GA,7130 Tawny Bay,30331,4,Apparel,33.69275665,-84.61947632,LATAM,Ocotlán,México,8437,1/20/2017 4:54,51393,403,16.89999962,0.129999995,128429,129.9900055,0.289999992,1,129.9900055,113.0899963,32.79999924,Central America,Jalisco,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1/22/2017 4:54,First Class,,2284,2961,33,14,3,20170120,1,4028,Friday,1,1,2017,False
CASH,2,1,21.48999977,113.0899963,Late delivery,1,18,Men's Footwear,Bridgeton,EE. UU.,XXXXXXXXX,Carol,1771,Smith,XXXXXXXXX,Consumer,NJ,3750 Colonial Dale Ledge,8302,4,Apparel,39.44585037,-75.22688294,LATAM,Tlalnepantla,México,1771,3/8/2017 9:34,54626,403,16.89999962,0.129999995,136619,129.9900055,0.189999998,1,129.9900055,113.0899963,21.48999977,Central America,México,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,3/10/2017 9:34,First Class,,479,4287,33,14,3,20170308,1,4340,Wednesday,3,1,2017,False
CASH,2,1,11.31000042,113.0899963,Late delivery,1,18,Men's Footwear,Brockton,EE. UU.,XXXXXXXXX,Doris,5116,Smith,XXXXXXXXX,Consumer,MA,1819 Noble Ramp,2301,4,Apparel,42.06258011,-71.01766205,LATAM,Brasília,Brasil,5116,5/19/2015 14:52,9497,403,16.89999962,0.129999995,23732,129.9900055,0.100000001,1,129.9900055,113.0899963,11.31000042,South America,Distrito Federal,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/21/2015 14:52,First Class,,1393,554,33,14,3,20150519,1,797,Tuesday,5,2,2015,False
CASH,2,1,29.82999992,110.4899979,Late delivery,1,18,Men's Footwear,North Richland Hills,EE. UU.,XXXXXXXXX,Mary,5369,Short,XXXXXXXXX,Consumer,TX,454 Misty Corner,76180,4,Apparel,32.84292221,-97.22615814,LATAM,Puebla,México,5369,5/3/2017 16:29,58482,403,19.5,0.150000006,146380,129.9900055,0.270000011,1,129.9900055,110.4899979,29.82999992,Central America,Puebla,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,5/5/2017 16:29,First Class,,1464,3252,33,14,3,20170503,1,4659,Wednesday,5,2,2017,False
CASH,2,1,23.68000031,50.38999939,Late delivery,1,17,Cleats,Tucson,EE. UU.,XXXXXXXXX,Roy,4137,Hobbs,XXXXXXXXX,Consumer,AZ,6613 Sunny Gate Road,85706,4,Apparel,32.14844894,-110.9228516,LATAM,San Miguelito,Panamá,4137,4/19/2017 14:03,57516,365,9.600000381,0.159999996,143884,59.99000168,0.469999999,1,59.99000168,50.38999939,23.68000031,Central America,Panamá,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/21/2017 14:03,First Class,,1120,3582,32,13,3,20170419,1,4581,Wednesday,4,2,2017,False
CASH,2,1,51.3199997,109.1900024,Late delivery,1,18,Men's Footwear,Scottsdale,EE. UU.,XXXXXXXXX,Theresa,8298,Russell,XXXXXXXXX,Consumer,AZ,1875 Golden Trail,85254,4,Apparel,33.45040512,-111.9264069,LATAM,Zapopan,México,8298,2/17/2015 23:13,3287,403,20.79999924,0.159999996,8180,129.9900055,0.469999999,1,129.9900055,109.1900024,51.3199997,Central America,Jalisco,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,2/19/2015 23:13,First Class,,2250,4754,33,14,3,20150217,1,275,Tuesday,2,1,2015,False
